;CODE;LOCATIONNAME;barrio;distrito;PRICE;AREA;ROOMNUMBER;BATHNUMBER;STATUS;STUDIO;ISPENTHOUSE;DUPLEX;SWIMMINGPOOL;ELEVATOR;X;Y
213;6,52571E+18;Lavapiés-Embajadores;embajadores;centro;605000;70;2;2;Second hand / Good state;0;1;0;0;0;440147;4473586
214;6,86434E+18;Bernabéu-Hispanoamérica;hispanoamerica;chamartin;435000;95;2;2;Second hand / Good state;0;1;0;0;1;442519;4478770
215;4,07949E+18;Gaztambide;gaztambide;chamberi;622000;115;3;2;Second hand / Needs reformation;0;0;0;0;1;439220;4476651
216;9,22337E+18;Argüelles;arguelles;moncloa - aravaca;365000;40;0;1;Second hand / Good state;1;0;0;0;1;439376;4475440
217;6,92626E+18;San Diego;san diego;puente de vallecas;57000;45;1;1;Second hand / Needs reformation;0;0;0;0;0;443008;4471539
218;9,22337E+18;Gaztambide;gaztambide;chamberi;255000;45;1;1;Second hand / Good state;0;0;0;0;1;439598;4476395
219;3,45262E+17;Pinar del Rey;pinar del rey;hortaleza;227000;85;3;1;Second hand / Good state;0;0;0;0;1;446025;4480395
220;9,22337E+18;Estrella;estrella;retiro;614000;180;4;3;Second hand / Good state;0;0;0;0;1;443692;4473759
221;1,31534E+18;Águilas;aguilas;latina;136000;80;3;1;Second hand / Good state;0;0;0;0;0;433809;4470777
222;9,22337E+18;Palomeras sureste;palomeras sureste;puente de vallecas;222000;85;2;1;Second hand / Good state;0;0;0;1;1;446437;4470393
223;8,46808E+18;Fuente del Berro;fuente del berro;salamanca;325000;75;2;2;Second hand / Good state;0;0;0;0;0;443275;4474969
224;9,22337E+18;Cuatro Caminos;cuatro caminos;tetuan;332000;90;3;1;Second hand / Good state;0;0;0;0;1;440791;4478685
225;9,22337E+18;Guindalera;guindalera;salamanca;452000;95;2;2;New development;0;0;0;1;1;443207;4476326
226;9,22337E+18;Almagro;almagro;chamberi;1227000;235;4;2;Second hand / Unknown;0;0;0;0;1;441336;4475376
227;9,22337E+18;Lavapiés-Embajadores;embajadores;centro;369000;80;3;1;Second hand / Good state;0;0;0;0;1;440257;4473414
228;9,22337E+18;Puerta del Ángel;puerta del angel;latina;145000;65;2;2;Second hand / Good state;0;0;0;0;1;437651;4473324
229;9,22337E+18;Arapiles;arapiles;chamberi;216000;25;0;1;Second hand / Good state;1;0;0;0;1;439939;4475786
230;5,22482E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;170000;50;1;1;Second hand / Good state;0;0;0;1;1;449478;4467610
231;3,39149E+18;Las Tablas;valverde;fuencarral - el pardo;552000;135;4;2;Second hand / Good state;0;0;0;1;1;443400;4484710
232;9,22337E+18;Mirasierra;mirasierra;fuencarral - el pardo;383000;105;4;2;Second hand / Good state;0;0;0;1;1;439961;4482979
233;9,22337E+18;El Viso;el viso;chamartin;1647000;255;5;3;Second hand / Good state;0;0;0;0;1;441526;4478030
234;1,99403E+18;Delicias;delicias;arganzuela;628000;130;4;3;New development;0;0;0;1;1;442041;4471777
235;9,22337E+18;Pilar;pilar;fuencarral - el pardo;285000;65;2;1;Second hand / Good state;0;0;0;0;1;439483;4481179
236;9,22337E+18;Recoletos;recoletos;salamanca;1927000;210;3;3;Second hand / Needs reformation;0;1;0;0;1;441958;4475081
237;3,02649E+18;Pueblo Nuevo;pueblo nuevo;ciudad lineal;208000;80;2;1;Second hand / Good state;0;0;0;0;1;445198;4476059
238;6,06403E+18;Palomeras sureste;palomeras sureste;puente de vallecas;157000;85;2;2;Second hand / Good state;0;0;0;1;1;446243;4470211
239;9,22337E+18;Lista;lista;salamanca;695000;130;2;2;Second hand / Good state;0;1;0;0;1;442726;4476161
240;2,12854E+18;Vista Alegre;vista alegre;carabanchel;159000;50;1;1;Second hand / Good state;0;1;0;0;1;436926;4470904
241;9,22337E+18;San Isidro;san isidro;carabanchel;177000;80;3;1;Second hand / Good state;0;0;0;0;0;437832;4472121
242;7,33902E+18;Gaztambide;gaztambide;chamberi;436000;100;2;1;Second hand / Needs reformation;0;0;0;0;0;439285;4476098
243;9,22337E+18;Prosperidad;prosperidad;chamartin;302000;70;2;1;Second hand / Good state;0;0;0;0;1;443273;4477691
244;9,22337E+18;Prosperidad;prosperidad;chamartin;288000;75;2;2;Second hand / Good state;0;0;0;0;0;443806;4477587
245;4,95301E+18;Palacio;palacio;centro;259000;60;1;1;Second hand / Good state;0;0;0;0;1;439365;4473401
246;9,22337E+18;Peñagrande;penagrande;fuencarral - el pardo;247000;70;3;2;Second hand / Good state;0;0;0;0;0;438510;4481122
247;9,22337E+18;Palacio;palacio;centro;213000;55;3;1;Second hand / Needs reformation;0;0;0;0;1;439551;4473645
248;9,22337E+18;Valdezarza;valdezarza;moncloa - aravaca;266000;80;3;1;Second hand / Good state;0;0;0;0;1;439004;4479949
249;9,22337E+18;Costillares;costillares;ciudad lineal;488000;100;2;2;New development;0;0;0;1;1;443412;4479958
250;9,22337E+18;Rejas;rejas;san blas - canillejas;165000;50;1;1;Second hand / Unknown;0;0;0;0;0;449120;4477480
251;9,22337E+18;Berruguete;berruguete;tetuan;71000;45;3;1;Second hand / Good state;0;0;0;0;0;440351;4478667
252;5,94302E+18;San Cristóbal;san cristobal;villaverde;66000;60;3;1;Second hand / Good state;0;0;0;0;0;441574;4465872
253;8,57518E+18;Lucero;lucero;latina;118000;55;2;1;Second hand / Needs reformation;0;0;0;0;0;436986;4472992
254;9,22337E+18;Valdezarza;valdezarza;moncloa - aravaca;225000;55;2;1;Second hand / Good state;0;0;0;0;1;439752;4479584
255;9,22337E+18;Aluche;aluche;latina;317000;120;4;2;Second hand / Good state;0;0;0;0;1;435247;4471315
256;4,6127E+18;Malasaña-Universidad;universidad;centro;474000;120;2;2;Second hand / Good state;0;0;0;0;1;440408;4475567
257;9,22337E+18;Estrella;estrella;retiro;408000;90;2;2;Second hand / Good state;0;0;0;0;1;443580;4473552
258;9,22337E+18;Imperial;imperial;arganzuela;148000;35;0;0;Second hand / Needs reformation;0;0;0;0;0;439599;4473081
259;8,79364E+18;Cuatro Caminos;cuatro caminos;tetuan;109000;55;1;1;Second hand / Needs reformation;0;0;0;0;0;440697;4477996
260;9,22337E+18;Prosperidad;prosperidad;chamartin;343000;70;2;1;Second hand / Good state;0;0;0;0;0;443207;4477136
261;9,22337E+18;Lista;lista;salamanca;185000;35;1;1;Second hand / Good state;0;0;0;0;1;442547;4475645
262;9,22337E+18;Lista;lista;salamanca;726000;165;4;2;Second hand / Needs reformation;0;0;0;0;1;443008;4475913
263;9,22337E+18;Rosas;rosas;san blas - canillejas;382000;105;3;2;Second hand / Good state;0;0;0;1;1;448241;4474882
264;9,22337E+18;Guindalera;guindalera;salamanca;623000;170;4;3;Second hand / Needs reformation;0;0;0;0;1;443927;4477053
265;6,66845E+18;Prosperidad;prosperidad;chamartin;772000;145;3;2;Second hand / Good state;0;0;0;1;1;443701;4477933
266;4,73872E+18;Puerta del Ángel;puerta del angel;latina;128000;70;2;1;Second hand / Good state;0;0;0;0;0;437343;4472930
267;1,77976E+18;Lavapiés-Embajadores;embajadores;centro;206000;50;1;1;Second hand / Good state;0;0;1;0;0;440516;4473299
268;9,22337E+18;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;828000;115;3;2;Second hand / Unknown;0;0;0;0;1;440707;4476986
269;2,46832E+18;Fuente del Berro;fuente del berro;salamanca;260000;80;0;2;Second hand / Good state;1;0;0;0;0;443535;4475099
270;3,83795E+18;Lista;lista;salamanca;661000;135;4;2;Second hand / Good state;0;0;0;0;1;442726;4476098
271;9,22337E+18;Lucero;lucero;latina;188000;50;2;1;Second hand / Good state;0;0;0;0;0;436864;4473084
272;8,6195E+18;Simancas;simancas;san blas - canillejas;123000;60;3;1;Second hand / Good state;0;0;0;0;0;446763;4475736
273;5,56749E+18;Los Ángeles;angeles;villaverde;236000;70;2;2;New development;0;1;0;1;1;440178;4467341
274;9,22337E+18;Goya;goya;salamanca;260000;40;1;1;Second hand / Good state;0;0;0;0;1;442450;4475125
275;9,10964E+18;Malasaña-Universidad;universidad;centro;522000;105;3;2;Second hand / Good state;0;0;0;0;0;440429;4475311
276;9,15347E+18;Berruguete;berruguete;tetuan;128000;50;1;1;Second hand / Good state;0;0;0;0;0;440222;4479132
277;5,90159E+18;Vista Alegre;vista alegre;carabanchel;164000;70;3;1;Second hand / Good state;0;0;0;0;1;436970;4470993
278;9,22337E+18;Ambroz;casco historico de vicalvaro;vicalvaro;174000;70;3;1;Second hand / Good state;0;0;0;0;1;448276;4473091
279;6,60578E+18;Estrella;estrella;retiro;478000;120;2;2;Second hand / Good state;0;0;0;0;1;443166;4473187
280;2,25037E+18;Colina;colina;ciudad lineal;239000;85;1;1;Second hand / Good state;0;0;0;1;1;443823;4478920
281;9,22337E+18;Palacio;palacio;centro;342000;70;1;1;Second hand / Good state;0;0;0;0;0;439774;4473766
282;6,71268E+18;Goya;goya;salamanca;586000;95;2;2;Second hand / Good state;0;0;0;0;1;442863;4474988
283;5,71292E+18;Puerta Bonita;puerta bonita;carabanchel;131000;75;3;1;Second hand / Good state;0;0;0;0;0;438045;4470579
284;9,22337E+18;Sanchinarro;valdefuentes;hortaleza;212000;45;1;1;Second hand / Good state;0;0;0;1;1;444738;4483439
285;8,77132E+18;Recoletos;recoletos;salamanca;871000;125;3;2;Second hand / Good state;0;0;0;0;1;441436;4474722
286;2,65678E+18;Aluche;aluche;latina;223000;100;3;2;Second hand / Needs reformation;0;0;0;0;1;435253;4471646
287;8,77033E+18;Concepción;la concepcion;ciudad lineal;559000;110;2;2;Second hand / Good state;0;0;0;0;1;444039;4476168
288;3,83681E+18;Vista Alegre;vista alegre;carabanchel;128000;75;2;1;Second hand / Needs reformation;0;0;0;0;1;436652;4470803
289;3,39051E+18;Ciudad Jardín;ciudad jardin;chamartin;339000;55;2;1;Second hand / Good state;0;0;0;0;1;442641;4477374
290;9,22337E+18;Arcos;arcos;san blas - canillejas;131000;95;3;1;Second hand / Good state;0;0;0;0;1;447060;4474472
291;9,22337E+18;Pavones;pavones;moratalaz;198000;95;3;2;Second hand / Needs reformation;0;0;0;0;1;445804;4471906
292;9,22337E+18;Ambroz;casco historico de vicalvaro;vicalvaro;268000;150;3;2;Second hand / Good state;0;0;0;1;1;449716;4472938
293;5,43937E+18;Buena Vista;buenavista;carabanchel;264000;90;3;2;Second hand / Good state;0;1;0;0;1;436459;4469318
294;2,7671E+18;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;1516000;325;5;2;Second hand / Needs reformation;0;0;0;0;1;441247;4476658
295;9,22337E+18;Palomeras Bajas;palomeras bajas;puente de vallecas;140000;55;3;1;Second hand / Good state;0;0;0;0;0;444370;4471105
296;7,92566E+18;Los Rosales;los rosales;villaverde;85000;65;3;1;Second hand / Good state;0;0;0;0;0;441418;4466544
297;9,22337E+18;Nueva España;nueva espana;chamartin;815000;200;3;3;Second hand / Needs reformation;0;0;0;1;1;442707;4479702
298;9,22337E+18;Palacio;palacio;centro;540000;95;2;2;Second hand / Good state;0;1;0;0;1;439978;4474542
299;3,09175E+18;Ventas;ventas;ciudad lineal;135000;65;3;1;Second hand / Needs reformation;0;0;0;0;0;444555;4474965
300;8,78864E+18;Imperial;imperial;arganzuela;158000;50;1;1;Second hand / Needs reformation;0;0;0;0;0;438940;4473809
301;9,22337E+18;Malasaña-Universidad;universidad;centro;465000;110;2;2;Second hand / Good state;0;0;0;0;1;440377;4474651
302;2,80977E+18;El Cañaveral - Los Berrocales;el canaveral;vicalvaro;188000;115;2;2;New development;0;0;0;1;1;452547;4472647
303;9,22337E+18;Castilla;castilla;chamartin;559000;145;4;2;Second hand / Needs reformation;0;0;0;0;1;441800;4479754
304;9,15927E+17;Jerónimos;los jeronimos;retiro;583000;185;5;3;Second hand / Needs reformation;0;0;0;0;1;442168;4473272
305;9,22337E+18;Aluche;aluche;latina;188000;80;3;1;Second hand / Good state;0;0;0;0;1;436189;4471396
306;7,99137E+17;Prosperidad;prosperidad;chamartin;208000;50;1;1;Second hand / Good state;0;1;0;0;1;442744;4476848
307;9,22337E+18;Canillejas;canillejas;san blas - canillejas;191000;95;3;1;Second hand / Good state;0;0;0;0;0;448400;4477369
308;9,22337E+18;Recoletos;recoletos;salamanca;1580000;195;4;4;Second hand / Good state;0;0;0;0;1;442009;4475524
309;1,58735E+18;Berruguete;berruguete;tetuan;283000;75;2;1;Second hand / Good state;0;0;0;0;1;440016;4479062
310;9,22337E+18;Media Legua;media legua;moratalaz;273000;95;2;2;Second hand / Needs reformation;0;0;0;0;1;444419;4473597
311;9,22337E+18;Palos de Moguer;palos de la frontera;arganzuela;265000;50;1;1;Second hand / Good state;0;0;0;1;1;440618;4472557
312;9,22337E+18;Cuzco-Castillejos;castillejos;tetuan;850000;225;4;3;Second hand / Good state;0;0;0;1;1;440971;4478910
313;5,11889E+18;Lista;lista;salamanca;568000;85;3;1;Second hand / Good state;0;0;0;0;1;442955;4475514
314;9,22337E+18;Malasaña-Universidad;universidad;centro;779000;150;5;5;Second hand / Good state;0;0;0;0;1;440119;4475168
315;7,25436E+18;Nuevos Ministerios-Ríos Rosas;rios rosas;chamberi;347000;70;3;1;Second hand / Needs reformation;0;0;0;0;0;440709;4477316
316;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;138000;100;3;1;Second hand / Good state;0;0;0;0;1;439900;4466743
317;1,61567E+18;Ibiza;ibiza;retiro;434000;95;2;1;Second hand / Good state;0;0;0;0;1;443090;4474258
318;7,6263E+18;Chueca-Justicia;justicia;centro;371000;55;2;1;Second hand / Good state;0;0;0;0;1;440834;4474663
319;4,08229E+17;Lavapiés-Embajadores;embajadores;centro;328000;85;3;1;Second hand / Good state;0;0;0;0;0;439893;4473372
320;4,9993E+18;Quintana;quintana;ciudad lineal;299000;80;2;2;Second hand / Good state;0;0;0;0;1;445156;4476187
321;9,22337E+18;Lucero;lucero;latina;282000;105;3;2;New development;0;0;0;1;1;437016;4473319
322;9,22337E+18;Lista;lista;salamanca;247000;60;1;1;Second hand / Good state;0;0;0;0;1;442868;4475707
323;6,56291E+18;Lavapiés-Embajadores;embajadores;centro;284000;55;1;1;Second hand / Good state;0;0;0;0;1;441229;4473399
324;2,79617E+18;Delicias;delicias;arganzuela;256000;90;3;1;Second hand / Needs reformation;0;0;0;0;1;441146;4472116
325;7,23144E+18;Prosperidad;prosperidad;chamartin;222000;65;1;1;Second hand / Good state;0;0;0;0;1;442549;4476899
326;7,62157E+18;Jerónimos;los jeronimos;retiro;588000;150;4;3;Second hand / Needs reformation;0;0;0;0;1;441835;4473136
327;9,22337E+18;Ambroz;casco historico de vicalvaro;vicalvaro;151000;70;3;1;Second hand / Good state;0;0;0;0;1;448494;4472990
328;3,62042E+16;Valdebernardo - Valderribas;valdebernardo;vicalvaro;303000;110;3;2;Second hand / Good state;0;0;0;1;1;449272;4472785
329;9,22337E+18;Casco Histórico de Vallecas;casco historico de vallecas;villa de vallecas;130000;65;2;1;Second hand / Good state;0;0;0;0;0;447017;4470135
330;9,22337E+18;Guindalera;guindalera;salamanca;672000;135;4;3;New development;0;0;0;1;1;443396;4476364
331;5,6836E+17;Lista;lista;salamanca;824000;115;3;1;Second hand / Good state;0;0;0;0;1;442408;4475576
332;4,61651E+18;Huertas-Cortes;cortes;centro;225000;35;1;1;Second hand / Good state;0;0;0;0;0;441138;4473672
333;9,22337E+18;Legazpi;legazpi;arganzuela;187000;45;2;1;Second hand / Good state;0;0;0;0;0;441191;4471362
334;9,22337E+18;Ibiza;ibiza;retiro;474000;65;2;1;Second hand / Unknown;0;0;0;0;1;442761;4474688
335;9,22337E+18;Ensanche de Vallecas - La Gavia;ensanche de vallecas;villa de vallecas;285000;75;2;2;Second hand / Good state;0;0;0;1;1;449249;4468577
336;9,22337E+18;Sol;sol;centro;643000;155;7;2;Second hand / Needs reformation;0;0;0;0;1;439977;4474452
337;5,4711E+18;Peñagrande;penagrande;fuencarral - el pardo;460000;95;2;2;Second hand / Good state;0;1;0;1;1;438648;4480802
338;9,22337E+18;Jerónimos;los jeronimos;retiro;5230000;460;4;4;Second hand / Good state;0;1;0;0;1;441441;4473756
339;9,22337E+18;Almagro;almagro;chamberi;1167000;160;3;3;Second hand / Good state;0;0;0;0;1;441272;4475281
340;7,35524E+18;Goya;goya;salamanca;663000;105;2;2;Second hand / Good state;0;1;0;0;1;442694;4475503
341;7,57956E+18;Huertas-Cortes;cortes;centro;558000;110;2;2;Second hand / Good state;0;0;0;0;1;440657;4474000
342;5,58345E+18;Castellana;castellana;salamanca;1566000;365;5;3;Second hand / Needs reformation;0;0;0;0;1;441736;4475993
343;9,22337E+18;Goya;goya;salamanca;526000;210;5;2;Second hand / Needs reformation;0;0;0;0;1;443149;4474934
344;9,22337E+18;Recoletos;recoletos;salamanca;696000;150;4;2;Second hand / Needs reformation;0;0;0;0;1;442177;4475079
345;9,71718E+17;Vista Alegre;vista alegre;carabanchel;139000;55;2;1;Second hand / Good state;0;0;0;0;0;437284;4471373
346;9,22337E+18;Casco Histórico de Vallecas;casco historico de vallecas;villa de vallecas;129000;55;1;1;Second hand / Good state;0;0;0;0;0;447283;4469355
347;9,22337E+18;San Fermín;san fermin;usera;126000;70;2;1;Second hand / Good state;0;0;0;0;1;441297;4469578
348;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;318000;90;2;2;Second hand / Good state;0;0;0;1;1;439997;4467099
349;9,22337E+18;Orcasitas;orcasitas;usera;149000;115;3;2;Second hand / Good state;0;0;0;0;1;439079;4469325
350;2,0255E+18;Lucero;lucero;latina;328000;85;2;1;Second hand / Good state;0;0;0;1;1;435773;4472653
351;8,59473E+18;Montecarmelo;el goloso;fuencarral - el pardo;304000;80;1;1;Second hand / Good state;0;0;0;1;1;441307;4484363
352;2,49113E+18;Goya;goya;salamanca;587000;175;4;2;Second hand / Needs reformation;0;0;0;0;1;442384;4474905
353;4,77302E+18;Santa Eugenia;santa eugenia;villa de vallecas;175000;65;2;1;Second hand / Good state;0;1;0;0;1;448362;4470383
354;9,22337E+18;Aravaca;aravaca;moncloa - aravaca;559000;170;3;2;Second hand / Good state;0;0;0;1;1;433891;4477634
355;5,75397E+18;Palomas;palomas;hortaleza;773000;165;3;3;Second hand / Good state;0;0;0;1;1;447215;4478315
356;8,74748E+18;Vallehermoso;vallehermoso;chamberi;451000;180;4;2;Second hand / Needs reformation;0;0;0;0;1;439503;4476830
357;4,22355E+18;Gaztambide;gaztambide;chamberi;410000;120;3;2;Second hand / Good state;0;0;0;0;1;439401;4476450
358;9,22337E+18;El Viso;el viso;chamartin;1387000;155;2;3;Second hand / Good state;0;0;0;0;1;442135;4477321
359;9,22337E+18;Jerónimos;los jeronimos;retiro;1198000;185;3;3;Second hand / Good state;0;0;0;0;1;441395;4474297
360;9,22337E+18;Media Legua;media legua;moratalaz;379000;135;4;2;Second hand / Good state;0;0;0;0;1;444330;4473408
361;9,22337E+18;Pinar del Rey;pinar del rey;hortaleza;79000;65;3;1;Second hand / Needs reformation;0;0;0;0;0;444969;4480328
362;9,22337E+18;Aluche;aluche;latina;234000;135;3;2;Second hand / Good state;0;0;0;0;1;436027;4470877
363;9,22337E+18;Goya;goya;salamanca;187000;50;2;1;Second hand / Unknown;0;0;0;0;1;442392;4475287
364;9,22337E+18;Arapiles;arapiles;chamberi;722000;235;4;3;Second hand / Good state;0;0;0;0;1;440080;4476179
365;5,50139E+18;Chopera;chopera;arganzuela;156000;70;3;1;Second hand / Unknown;0;0;0;0;1;440866;4471962
366;9,22337E+18;Acacias;acacias;arganzuela;50000;20;2;1;Second hand / Good state;0;0;0;0;1;440254;4472810
367;8,17323E+18;Lavapiés-Embajadores;embajadores;centro;251000;55;2;2;Second hand / Unknown;0;0;0;0;1;440126;4473276
368;9,22337E+18;Legazpi;legazpi;arganzuela;771000;165;4;3;Second hand / Unknown;0;0;0;1;1;441367;4471328
369;5,03247E+18;Argüelles;arguelles;moncloa - aravaca;573000;225;3;2;Second hand / Good state;0;0;0;0;1;439172;4475244
370;9,22337E+18;Cuatro Caminos;cuatro caminos;tetuan;991000;290;5;3;Second hand / Good state;0;0;0;0;1;441049;4478207
371;8,7121E+18;Numancia;numancia;puente de vallecas;188000;85;2;1;Second hand / Good state;0;0;0;0;1;443579;4472231
372;9,22337E+18;Prosperidad;prosperidad;chamartin;445000;120;3;2;Second hand / Good state;0;0;0;0;1;442955;4477293
373;6,80772E+18;Castellana;castellana;salamanca;753000;150;3;2;Second hand / Good state;0;0;0;0;1;441999;4475828
374;9,22337E+18;San Andrés;villaverde alto - casco historico de villaverde;villaverde;216000;140;4;2;Second hand / Good state;0;0;0;0;0;439775;4466510
375;4,81981E+18;Arapiles;arapiles;chamberi;413000;140;4;2;Second hand / Needs reformation;0;0;0;0;1;439928;4476714
376;4,0316E+17;Cuatro Caminos;cuatro caminos;tetuan;933000;355;5;4;Second hand / Good state;0;0;0;0;1;440885;4478091
377;9,22337E+18;Nueva España;nueva espana;chamartin;1771000;480;6;6;Second hand / Needs reformation;0;0;0;0;1;443192;4479574
378;9,22337E+18;Recoletos;recoletos;salamanca;388000;80;1;1;Second hand / Needs reformation;0;0;0;0;1;441858;4474782
379;9,22337E+18;Chueca-Justicia;justicia;centro;482000;120;3;1;Second hand / Unknown;0;0;0;0;0;440764;4475146
380;9,22337E+18;Portazgo;portazgo;puente de vallecas;172000;60;1;1;Second hand / Good state;0;1;0;0;1;444848;4471244
381;8,97029E+18;Recoletos;recoletos;salamanca;1131000;230;4;3;Second hand / Good state;0;0;0;0;1;441988;4475426
